UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTER,BOT,1,SATR,1,9,,,MARK CARR,15.2,7.6,,,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTER,BOT,1,SATR,1,25,,,MARK CARR,15.2,7.6,,,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTER,CAN,1,SATR,7,5,,,MARK CARR,0.9,,,,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTER,CAN,1,SATR,4,6,,,MARK CARR,0.9,,,,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTER,CAN,1,SATR,1,25,,,MARK CARR,0.9,,,,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTER,CAN,2,SATR,1,30,,,ARNOLD AMMANN,0.9,9.1,13.2,LIGHT,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTMID,BOT,1,SATR,2,12,,,MARK CARR,9.1,6.1,,,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTMID,BOT,1,SATR,1,20,,,MARK CARR,9.1,6.1,,,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTMID,BOT,1,SATR,2,25,,,MARK CARR,9.1,6.1,,,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTMID,BOT,2,SATR,1,30,,,ARNOLD AMMANN,9.9,6.1,13,MODERATE,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTMID,CAN,1,SATR,6,5,,,MARK CARR,0.9,,,,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTMID,CAN,1,SATR,1,25,,,MARK CARR,0.9,,,,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTMID,CAN,2,SATR,3,4,,,ARNOLD AMMANN,0.9,6.1,13.5,MODERATE,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTMID,CAN,2,SATR,1,5,,,ARNOLD AMMANN,0.9,6.1,13.5,MODERATE,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTMID,CAN,2,SATR,1,35,,,ARNOLD AMMANN,0.9,6.1,13.5,MODERATE,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTMID,MID,1,SATR,1,15,,,MARK CARR,4.6,,,,,3
UCSC,SBTL_FISH,1999,9,22,BLUEFISH,UC,OUTMID,MID,2,SATR,1,5,,,ARNOLD AMMANN,4.9,6.1,13.2,MODERATE,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INMID,BOT,1,SATR,1,15,,,,9.1,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INMID,BOT,1,SATR,1,20,,,,9.1,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INMID,BOT,1,SATR,2,30,,,,9.1,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INMID,BOT,1,SATR,1,40,,,,9.1,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INMID,BOT,2,SATR,1,17,,,,9,7.6,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INMID,BOT,2,SATR,1,25,,,,9,7.6,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INMID,CAN,1,SATR,9,6,,,,4.6,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INMID,CAN,2,SATR,3,3,,,,2,7.6,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INMID,CAN,2,SATR,1,4,,,,2,7.6,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INMID,CAN,2,SATR,1,5,,,,2,7.6,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INMID,CAN,2,SATR,1,6,,,,2,7.6,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INMID,MID,2,SATR,1,26,,,,4.6,7.6,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INNER,BOT,1,SATR,1,40,,,,6.1,6.1,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INNER,BOT,2,SATR,1,24,,,,6.6,7.6,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INNER,BOT,2,SATR,1,25,,,,6.6,7.6,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INNER,CAN,2,SATR,1,3,,,,2,7.6,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INNER,CAN,2,SATR,1,4,,,,2,7.6,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,INNER,CAN,2,SATR,2,5,,,,2,7.6,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTER,BOT,1,SATR,1,25,,,,15.2,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTER,BOT,2,SATR,1,20,,,,15.1,12.2,11.5,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTER,CAN,1,SATR,3,4,,,,2,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTER,CAN,1,SATR,18,4,3,5,,2,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTER,CAN,1,SATR,3,6,,,,2,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTER,CAN,2,SATR,21,3,,,,2,12.2,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTER,CAN,2,SATR,59,4,,,,2,12.2,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTER,CAN,2,SATR,11,5,,,,2,12.2,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTER,CAN,2,SATR,4,25,,,,2,12.2,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTER,CAN,2,SATR,1,26,,,,2,12.2,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTER,MID,1,SATR,1,15,,,,7.6,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTER,MID,2,SATR,1,20,,,,9.1,12.2,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTMID,BOT,1,SATR,1,18,,,,,,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTMID,BOT,1,SATR,1,21,,,,,,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTMID,BOT,2,SATR,1,30,,,,12.2,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTMID,BOT,2,SATR,1,40,,,,12.2,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTMID,CAN,1,SATR,3,3,,,,,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTMID,CAN,1,SATR,5,4,,,,,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTMID,CAN,1,SATR,6,5,,,,,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTMID,CAN,1,SATR,3,6,,,,,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTMID,CAN,2,SATR,1,4,,,,2,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTMID,CAN,2,SATR,2,5,,,,2,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,DC,OUTMID,CAN,2,SATR,3,6,,,,2,9.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INMID,BOT,1,SATR,1,18,,,,9.1,3.1,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INMID,BOT,1,SATR,2,20,,,,9.1,3.1,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INMID,BOT,1,SATR,1,25,,,,9.1,3.1,,,,3
